,building_id,registration_id,borough,house_number,street_name,postcode,of_dwelling_units,infested_dwelling_unit_count,eradicated_unit_count,re_infested_dwelling_unit,filing_date,filing_period_start_date,filling_period_end_date,latitude,longitude,community_board,city_council_district,census_tract_2010,bin,bbl,nta
248,38099,128043,MANHATTAN,608,WEST 113 STREET,10025.0,12,0,0,0,2021-06-23T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.806389,-73.966067,9,7,199,1057339.0,1018950027.0,Morningside Heights
249,344185,311127,BROOKLYN,38,NEWEL STREET,11222.0,4,0,0,0,2021-06-16T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.723919,-73.946862,1,33,571,3066958.0,3026840054.0,Greenpoint
250,23841,143370,MANHATTAN,132,LEXINGTON AVENUE,10016.0,3,0,0,0,2022-02-16T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.74303,-73.982191,5,2,72,1018230.0,1008840066.0,Murray Hill-Kips Bay
251,9513,127530,MANHATTAN,85,CHRISTOPHER STREET,10014.0,22,0,0,0,2021-12-30T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.733494,-74.003706,2,3,73,1011172.0,1006190081.0,West Village
252,992243,388973,BROOKLYN,3514,SURF AVENUE,11224.0,425,0,0,0,2023-06-13T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.572968,-74.00059,13,47,340,3426734.0,3070657501.0,Coney Island-Sea Gate
253,136584,364487,BROOKLYN,5715,11 AVENUE,11219.0,3,0,0,0,2022-03-25T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.633065,-74.001315,12,44,216,3140329.0,3056960004.0,Borough Park
254,27278,103854,MANHATTAN,417,RIVERSIDE DRIVE,10025.0,76,0,0,0,2021-01-21T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.807446,-73.966926,9,7,199,1057358.0,1018950076.0,Morningside Heights
255,344189,327271,BROOKLYN,42,NEWEL STREET,11222.0,8,0,0,0,2020-12-31T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.724004,-73.946908,1,33,571,3066960.0,3026840056.0,Greenpoint
256,385886,346827,BROOKLYN,512,VAN BUREN STREET,11221.0,8,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.691748,-73.928482,3,36,387,3043885.0,3016170037.0,Bedford-Stuyvesant (East)
257,330962,354065,BROOKLYN,448,MADISON STREET,11221.0,6,0,0,0,2023-10-04T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.685906,-73.9402,3,36,277,3051788.0,3018260021.0,Bedford-Stuyvesant (East)
258,147360,334409,BROOKLYN,1415,35 STREET,11218.0,6,0,0,0,2021-03-15T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.641295,-73.981328,12,39,228,3125147.0,3053510057.0,Borough Park
259,689568,406272,QUEENS,1693,PUTNAM AVENUE,11385.0,4,0,0,0,2023-06-21T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.700206,-73.906809,5,34,551,4082449.0,4034510024.0,Ridgewood
260,705132,420514,QUEENS,68-05,WOODHAVEN BOULEVARD,11374.0,31,0,0,0,2023-06-12T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.71534,-73.860452,6,29,703,4074398.0,4031480006.0,Rego Park
261,885846,142960,MANHATTAN,11,MONROE STREET,10002.0,10,0,0,0,2023-07-08T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.711442,-73.995913,3,1,8,1087344.0,1002767502.0,Chinatown-Two Bridges
262,182728,347608,BROOKLYN,359,ADELPHI STREET,11238.0,3,0,0,0,2023-07-04T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.686722,-73.97057,2,35,181,3059455.0,3021210004.0,Fort Greene
263,345927,302134,BROOKLYN,1060,NOSTRAND AVENUE,11225.0,3,0,0,0,2021-06-01T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.662185,-73.950803,9,40,800,3035361.0,3013290040.0,Prospect Lefferts Gardens-Wingate
264,213318,366575,BROOKLYN,402,BRIGHTON BEACH AVENUE,11235.0,4,0,0,0,2021-12-29T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.577238,-73.963123,13,48,36002,3245083.0,3086880067.0,Brighton Beach
265,303910,327473,BROOKLYN,1413,GREENE AVENUE,11237.0,6,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.701284,-73.916361,4,37,443,3075172.0,3032900045.0,Bushwick (West)
266,325721,330239,BROOKLYN,777,LIBERTY AVENUE,11208.0,3,0,0,0,2023-06-28T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.676706,-73.881,5,37,1168,3088434.0,3039730061.0,Cypress Hills
267,589,110079,MANHATTAN,383,1 AVENUE,10010.0,8,0,0,0,2018-12-17T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.736355,-73.978797,6,2,64,1078821.0,1009280026.0,Gramercy
268,972395,144188,MANHATTAN,1110,PARK AVENUE,10128.0,9,0,0,0,2018-12-27T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.782514,-73.95551,8,4,15002,1090105.0,1015017502.0,Upper East Side-Carnegie Hill
269,973789,386991,BROOKLYN,253,DEVOE STREET,11211.0,7,0,0,0,2022-03-14T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.713916,-73.939633,1,34,481,3422769.0,3029160052.0,East Williamsburg
270,67699,216479,BRONX,1154,EAST 212 STREET,10469.0,6,0,0,0,2023-07-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.874814,-73.852835,12,12,368,2059778.0,2047060064.0,Williamsbridge-Olinville
271,928803,383085,BROOKLYN,36,TROY AVENUE,11213.0,3,0,0,0,2023-07-01T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.67841,-73.935779,3,36,271,3390066.0,3017050052.0,Bedford-Stuyvesant (East)
272,225982,371872,BROOKLYN,258,CORBIN PLACE,11235.0,1,0,0,0,2023-06-21T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.575272,-73.95356,15,48,61002,3245739.0,3087230264.0,Brighton Beach
273,2166,140985,MANHATTAN,288,3 AVENUE,10010.0,166,0,0,0,2020-01-27T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.738428,-73.983455,6,2,68,1018022.0,1008780038.0,Gramercy
274,40587,119831,MANHATTAN,202,WEST 133 STREET,10030.0,12,0,0,0,2023-06-20T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.814198,-73.945117,10,9,226,1058786.0,1019380038.0,Harlem (North)
275,63483,207015,BRONX,344,EAST 146 STREET,10451.0,11,0,0,0,2021-04-26T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.815194,-73.921063,1,8,51,2000822.0,2023260027.0,Mott Haven-Port Morris
276,219098,321832,BROOKLYN,490,CHAUNCEY STREET,11233.0,3,0,0,0,2022-04-28T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.682337,-73.912541,16,41,371,3041154.0,3015160030.0,Ocean Hill
277,17037,134647,MANHATTAN,121,EAST 82 STREET,10028.0,20,0,0,0,2019-01-21T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.777213,-73.958164,8,4,140,1047605.0,1015110011.0,Upper East Side-Carnegie Hill
278,523737,421680,QUEENS,94-50,111 STREET,11419.0,3,0,0,0,2023-01-11T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.691289,-73.834424,9,28,118,4197442.0,4093960027.0,South Richmond Hill
279,39754,116402,MANHATTAN,105,WEST 127 STREET,10027.0,16,0,0,0,2023-06-19T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.80931,-73.945074,10,9,224,1057905.0,1019120024.0,Harlem (North)
280,51786,208413,BRONX,3830,BRONX BOULEVARD,10467.0,49,0,0,0,2019-12-18T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.88563,-73.866055,12,12,394,2057548.0,2046530041.0,Williamsbridge-Olinville
281,5823,109077,MANHATTAN,2228,AMSTERDAM AVENUE,10032.0,35,1,1,0,2023-06-19T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.841451,-73.935773,12,10,253,1063054.0,1021270046.0,Washington Heights (South)
282,704842,407940,QUEENS,1830,WOODBINE STREET,11385.0,6,0,0,0,2021-07-20T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.702882,-73.906412,5,34,549,4082678.0,4034590030.0,Ridgewood
283,59161,211456,BRONX,2083,CRESTON AVENUE,10453.0,25,1,1,0,2021-04-16T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.85367,-73.904002,5,14,241,2013843.0,2031690051.0,Mount Hope
284,234509,308129,BROOKLYN,182,DRIGGS AVENUE,11222.0,5,0,0,0,2022-04-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.722936,-73.945711,1,33,571,3066947.0,3026840035.0,Greenpoint
285,502604,417128,QUEENS,53-12,92 STREET,11373.0,3,0,0,0,2023-09-08T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.738538,-73.870886,4,25,457,4045867.0,4018550037.0,Elmhurst
286,393471,353957,BROOKLYN,1970,WEST 11 STREET,11223.0,3,0,0,0,2021-04-26T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.599078,-73.982809,11,43,406,3189810.0,3070770032.0,Gravesend (West)
287,304,135163,MANHATTAN,168,1 AVENUE,10009.0,4,0,0,0,2019-06-29T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.728961,-73.98428,3,2,34,1005930.0,1004380003.0,East Village
288,638496,406367,QUEENS,1734,BLEECKER STREET,11385.0,6,0,0,0,2021-12-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.704314,-73.912087,5,34,545,4082080.0,4034370023.0,Ridgewood
289,63536,225004,BRONX,444,EAST 147 STREET,10455.0,16,0,0,0,2021-12-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.814069,-73.917101,1,8,43,2091094.0,2022910027.0,Mott Haven-Port Morris
290,12187,127290,MANHATTAN,104,EAST 17 STREET,10003.0,5,0,0,0,2019-01-28T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.73635,-73.988543,5,2,50,1017838.0,1008720074.0,Gramercy
291,2314,138239,MANHATTAN,585,3 AVENUE,10016.0,4,0,0,0,2022-02-16T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.748472,-73.976119,6,4,78,1020350.0,1009190004.0,Murray Hill-Kips Bay
292,213417,374174,BROOKLYN,500,BRIGHTWATER COURT,11235.0,193,0,0,0,2021-12-06T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.575745,-73.962217,13,48,36002,3245104.0,3086900091.0,Brighton Beach
293,16038,110606,MANHATTAN,171,EAST 74 STREET,10021.0,9,0,0,0,2021-11-16T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.771417,-73.960456,8,4,128,1043087.0,1014090031.0,Upper East Side-Carnegie Hill
294,1407,127280,MANHATTAN,395,2 AVENUE,10010.0,12,0,0,0,2022-12-12T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.737686,-73.981063,6,2,64,1019655.0,1009030035.0,Gramercy
295,660558,406435,QUEENS,2028,GREENE AVENUE,11385.0,4,0,0,0,2021-04-30T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.708966,-73.908528,5,30,591,4080576.0,4033820032.0,Ridgewood
296,874815,224675,BRONX,3333,HULL AVENUE,10467.0,8,0,0,0,2021-12-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.877391,-73.874012,7,11,42902,2114505.0,2033480167.0,Norwood
297,292707,312309,BROOKLYN,257,FLATBUSH AVENUE,11217.0,5,0,0,0,2022-02-18T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.680067,-73.974535,8,35,161,3028032.0,3011430006.0,Prospect Heights
298,249574,349198,BROOKLYN,538,EAST 21 STREET,11226.0,54,0,0,0,2022-02-07T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.640938,-73.958235,14,40,51602,3119498.0,3051840025.0,Flatbush
299,634185,407390,QUEENS,167,BEACH 113 STREET,11694.0,9,2,2,0,2019-01-29T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.579867,-73.834193,14,32,938,4435657.0,4161860025.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
300,908369,382580,BROOKLYN,715,EAST 37 STREET,11203.0,3,0,0,0,2022-04-08T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.639696,-73.941592,17,45,832,3112526.0,3049710054.0,East Flatbush-Farragut
301,120733,220087,BRONX,3135,WEBSTER AVENUE,10467.0,3,0,0,0,2023-09-15T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.871819,-73.876124,7,11,425,2018549.0,2033530056.0,Norwood
302,219126,354930,BROOKLYN,526,CHAUNCEY STREET,11233.0,7,0,0,0,2023-07-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.682497,-73.911196,16,37,369,3041178.0,3015170012.0,Ocean Hill
303,15626,120641,MANHATTAN,4,EAST 70 STREET,10021.0,36,0,0,0,2021-03-29T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.771002,-73.967666,8,4,122,1041321.0,1013840065.0,Upper East Side-Carnegie Hill
304,10268,130896,MANHATTAN,25,DOWNING STREET,10014.0,15,1,1,0,2020-12-02T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.729478,-74.003254,2,3,67,1008374.0,1005270090.0,West Village
305,7134,113430,MANHATTAN,315,BLEECKER STREET,10014.0,3,0,0,0,2022-01-13T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.732829,-74.003911,2,3,73,1010182.0,1005910009.0,West Village
306,225950,322509,BROOKLYN,161,CORBIN PLACE,11235.0,150,1,1,1,2019-12-10T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.578026,-73.954127,15,48,61004,3245719.0,3087190073.0,Brighton Beach
307,748817,500588,STATEN ISLAND,74,JACKSON AVENUE,10305.0,7,0,0,0,2023-07-01T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.59623,-74.066018,2,50,74,5045860.0,5031170047.0,Grasmere-Arrochar-South Beach-Dongan Hills
308,6930,128553,MANHATTAN,8,BEDFORD STREET,10014.0,3,0,0,0,2021-04-17T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.728946,-74.003417,2,3,67,1008345.0,1005270004.0,West Village
309,323536,307929,BROOKLYN,400,LEFFERTS AVENUE,11225.0,3,0,0,0,2021-04-22T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.662505,-73.948277,9,40,804,3035407.0,3013300033.0,Prospect Lefferts Gardens-Wingate
310,952481,387407,BROOKLYN,42,ORIENT AVENUE,,10,0,0,0,2019-01-11T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.715231,-73.93921,1,34,481,3403522.0,3029120023.0,East Williamsburg
311,22981,102807,MANHATTAN,426,HUDSON STREET,10014.0,8,0,0,0,2021-01-27T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.730587,-74.006787,2,3,67,1009776.0,1005830004.0,West Village
312,235054,322605,BROOKLYN,154,DUPONT STREET,11222.0,6,0,0,0,2021-12-16T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.735996,-73.953758,1,33,575,3063845.0,3024960021.0,Greenpoint
313,742018,15281,STATEN ISLAND,93,GREELEY AVENUE,10306.0,2,0,0,0,2020-12-23T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.578838,-74.110906,2,50,122,5051832.0,5035950043.0,New Dorp-Midland Beach
314,63570,213355,BRONX,729,EAST 147 STREET,10455.0,9,0,0,0,2021-07-05T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.811666,-73.90903,1,8,35,2003937.0,2025790044.0,Mott Haven-Port Morris
315,239055,345028,BROOKLYN,726,EAST 5 STREET,11218.0,3,0,0,0,2023-06-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.634555,-73.973846,12,40,484,3127154.0,3053980032.0,Kensington
316,970793,386293,BROOKLYN,306,MAC DOUGAL STREET,11233.0,8,0,0,0,2022-02-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.680598,-73.908098,16,37,369,3000000.0,3015350006.0,Ocean Hill
317,137493,315196,BROOKLYN,5010,12 AVENUE,11219.0,14,0,0,0,2021-12-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.635673,-73.995035,12,44,220,3137995.0,3056470040.0,Borough Park
318,372778,353207,BROOKLYN,80,SOUTH ELLIOTT PLACE,11217.0,3,0,0,0,2021-12-27T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.687615,-73.975704,2,35,33,3058764.0,3020980083.0,Fort Greene
319,386163,321104,BROOKLYN,586,VANDERBILT AVENUE,11238.0,4,0,0,0,2020-12-21T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.678956,-73.968407,8,35,163,3028146.0,3011440056.0,Prospect Heights
320,288563,337173,BROOKLYN,323,ELDERT STREET,11237.0,4,0,0,0,2023-06-27T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.693275,-73.906649,4,37,437,3078934.0,3034130058.0,Bushwick (East)
321,183903,312353,BROOKLYN,1700,ALBEMARLE ROAD,11226.0,107,0,0,0,2021-05-21T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.646912,-73.963424,14,40,512,3117579.0,3051210001.0,Flatbush
322,11534,139327,MANHATTAN,313,EAST 10 STREET,10009.0,5,0,0,0,2022-04-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.727443,-73.98125,3,2,34,1005155.0,1004040049.0,East Village
323,67355,227284,BRONX,319,EAST 204 STREET,10467.0,4,0,0,0,2021-12-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.872678,-73.878263,7,11,425,2097326.0,2033450001.0,Norwood
324,6276,112233,MANHATTAN,550,AUDUBON AVENUE,10040.0,45,0,0,0,2023-06-19T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.85596,-73.927069,12,10,277,1063874.0,1021610050.0,Washington Heights (North)
325,79169,203816,BRONX,800,FOX STREET,10459.0,19,2,2,0,2019-01-23T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.816997,-73.896829,2,17,89,2005738.0,2027210001.0,Hunts Point
326,166065,365814,BROOKLYN,1152,67 STREET,11219.0,16,0,0,0,2021-12-25T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.626782,-74.005995,10,43,210,3142814.0,3057660031.0,Dyker Heights
327,372369,356878,BROOKLYN,78,SOUTH 4 STREET,11249.0,4,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.712615,-73.964996,1,34,549,3063412.0,3024420016.0,Williamsburg
328,164232,304174,BROOKLYN,1144,64 STREET,11219.0,4,0,0,0,2022-12-27T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.628621,-74.004283,10,38,212,3142005.0,3057450023.0,Dyker Heights
329,388555,365827,BROOKLYN,140,WASHINGTON AVENUE,11205.0,4,4,4,4,2019-11-20T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.694456,-73.967115,2,35,191,3054388.0,3018890074.0,Clinton Hill
330,11976,105777,MANHATTAN,517,EAST 13 STREET,10009.0,20,0,0,0,2023-10-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.729367,-73.979983,3,2,34,1005260.0,1004070052.0,East Village
331,1000481,433831,QUEENS,1894,DE KALB AVENUE,11385.0,5,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.709412,-73.914006,5,34,53901,4619111.0,4034000034.0,Ridgewood
332,154766,322004,BROOKLYN,1536,51 STREET,11219.0,42,0,0,0,2022-02-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.630699,-73.987989,12,44,236,3129603.0,3054650021.0,Borough Park
333,984192,387976,BROOKLYN,951,PACIFIC STREET,11238.0,3,0,0,0,2021-04-05T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.679946,-73.962796,8,35,203,3398409.0,3011247505.0,Prospect Heights
334,66352,209514,BRONX,865,EAST 181 STREET,10460.0,13,0,0,0,2023-06-30T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.846174,-73.882572,6,15,363,2013163.0,2031240042.0,West Farms
335,16012,119793,MANHATTAN,135,EAST 74 STREET,10021.0,30,0,0,0,2019-01-04T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.771925,-73.961665,8,4,128,1076302.0,1014097503.0,Upper East Side-Carnegie Hill
336,158577,347437,BROOKLYN,1536,56 STREET,11219.0,3,0,0,0,2021-08-24T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.627896,-73.990904,12,44,240,3130773.0,3054910021.0,Borough Park
337,302859,343298,BROOKLYN,765,GRAND STREET,11211.0,23,2,2,0,2019-12-05T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.711771,-73.942636,1,34,495,3069454.0,3027830029.0,East Williamsburg
338,168884,314723,BROOKLYN,1239,72 STREET,11228.0,3,0,0,0,2019-06-20T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.622802,-74.006906,10,43,196,3157638.0,3061770058.0,Dyker Heights
339,376632,342648,BROOKLYN,284,STERLING PLACE,11238.0,4,0,0,0,2021-04-07T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.675701,-73.968552,8,35,207,3029323.0,3011700026.0,Prospect Heights
340,198634,309660,BROOKLYN,708,BANNER AVENUE,11235.0,4,0,0,0,2023-06-22T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.583345,-73.960978,13,48,366,3196533.0,3072640041.0,Brighton Beach
341,838847,223898,BRONX,1012,EAST 224 STREET,10466.0,3,0,0,0,2022-01-10T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.884194,-73.851755,12,12,398,2103848.0,2048700041.0,Williamsbridge-Olinville
342,63614,210313,BRONX,424,EAST 148 STREET,10455.0,10,0,0,0,2021-04-05T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.814867,-73.917078,1,8,43,2000522.0,2022920025.0,Mott Haven-Port Morris
343,704797,406917,QUEENS,1703,WOODBINE STREET,11385.0,6,0,0,0,2021-05-08T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.701434,-73.907922,5,34,549,4082594.0,4034560062.0,Ridgewood
344,190387,308339,BROOKLYN,1801,AVENUE L,11230.0,48,0,0,0,2022-01-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.620739,-73.957491,14,44,760,3180501.0,3067290001.0,Midwood
345,218665,331534,BROOKLYN,360,CENTRAL AVENUE,11221.0,6,0,0,0,2022-12-07T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.694619,-73.919089,4,34,417,3076096.0,3033230037.0,Bushwick (East)
346,950560,227760,BRONX,817,EAST 219 STREET,10467.0,4,0,0,0,2021-07-08T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.88243,-73.859176,12,12,396,2129447.0,2046780031.0,Williamsbridge-Olinville
347,169467,310509,BROOKLYN,636,72 STREET,11209.0,4,0,0,0,2023-04-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.629726,-74.01841,10,47,134,3147535.0,3059110021.0,Bay Ridge
348,937661,228074,BRONX,3416,WRIGHT AVENUE,10475.0,3,0,0,0,2023-10-09T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.881034,-73.833398,12,12,46209,2116093.0,2052630249.0,Eastchester-Edenwald-Baychester
349,10646,122117,MANHATTAN,72,EAST 3 STREET,10003.0,20,0,0,0,2021-12-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.725034,-73.988599,3,2,3602,1006142.0,1004447501.0,East Village
350,242351,303767,BROOKLYN,1065,EAST 12 STREET,11230.0,3,0,0,0,2023-06-27T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.623255,-73.963854,14,44,534,3179895.0,3067140061.0,Midwood
351,22519,102040,MANHATTAN,30,HAMILTON PLACE,10031.0,155,0,0,0,2023-07-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.821966,-73.952477,9,7,225,1061711.0,1020700008.0,Hamilton Heights-Sugar Hill
352,10984,131359,MANHATTAN,524,EAST 6 STREET,10009.0,10,0,0,0,2021-07-22T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.725151,-73.983216,3,2,32,1005054.0,1004010022.0,East Village
353,231410,314560,BROOKLYN,650,DEAN STREET,11238.0,3,0,0,0,2021-04-07T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.680376,-73.968893,8,35,163,3027869.0,3011370042.0,Prospect Heights
354,246466,350493,BROOKLYN,415,EAST 16 STREET,11226.0,54,0,0,0,2019-12-03T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.640415,-73.963315,14,40,514,3118766.0,3051590047.0,Flatbush
355,154784,355405,BROOKLYN,1571,51 STREET,11219.0,6,0,0,0,2021-12-13T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.630388,-73.987437,12,44,236,3129358.0,3054580049.0,Borough Park
356,7238,140543,MANHATTAN,7,BOND STREET,10012.0,21,0,0,0,2020-02-21T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.726796,-73.994465,2,1,5502,1066841.0,1005297502.0,Greenwich Village
357,809795,352550,BROOKLYN,161,WEST 9 STREET,11231.0,3,0,0,0,2023-06-28T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.675365,-73.999928,6,39,65,3323284.0,3003810043.0,Carroll Gardens-Cobble Hill-Gowanus-Red Hook
